item_id,item_name_en,client_tables,reason
8040043,Hempen Camisole (Beige),_item armor equipment itemData,no-ge-page
8040044,Hempen Halftop (Brown),_item armor equipment itemData,no-ge-page
8040046,Hempen Halftop (Grey),_item armor equipment itemData,no-ge-page
8040047,Hempen Halftop (Beige),_item armor equipment itemData,no-ge-page
8040048,Hempen Singlet (Brown),_item armor equipment itemData,no-ge-page
8040050,Hempen Singlet (Grey),_item armor equipment itemData,no-ge-page
8040051,Hempen Singlet (Beige),_item armor equipment itemData,no-ge-page
8040053,Cotton Undershirt (Brown),_item armor equipment itemData,no-ge-page
8040054,Cotton Undershirt (Yellow),_item armor equipment itemData,no-ge-page
8040055,Cotton Undershirt (Green),_item armor equipment itemData,no-ge-page
8040056,Cotton Undershirt (Blue),_item armor equipment itemData,no-ge-page
8040058,Cotton Breastcloth (Brown),_item armor equipment itemData,no-ge-page
8040059,Cotton Breastcloth (Yellow),_item armor equipment itemData,no-ge-page
8040060,Cotton Breastcloth (Green),_item armor equipment itemData,no-ge-page
8040061,Cotton Breastcloth (Blue),_item armor equipment itemData,no-ge-page
8040063,Cotton Chestband (Brown),_item armor equipment itemData,no-ge-page
8040064,Cotton Chestband (Yellow),_item armor equipment itemData,no-ge-page
8040065,Cotton Chestband (Green),_item armor equipment itemData,no-ge-page
8040066,Cotton Chestband (Blue),_item armor equipment itemData,no-ge-page
8040068,Cotton Undersleeves (Brown),_item armor equipment itemData,no-ge-page
8040069,Cotton Undersleeves (Yellow),_item armor equipment itemData,no-ge-page
8040070,Cotton Undersleeves (Green),_item armor equipment itemData,no-ge-page
8040071,Cotton Undersleeves (Blue),_item armor equipment itemData,no-ge-page
8040073,Cotton Bodice (Brown),_item armor equipment itemData,no-ge-page
8040074,Cotton Bodice (Yellow),_item armor equipment itemData,no-ge-page
8040075,Cotton Bodice (Green),_item armor equipment itemData,no-ge-page
8040076,Cotton Bodice (Blue),_item armor equipment itemData,no-ge-page
8040078,Cotton Camise (Brown),_item armor equipment itemData,no-ge-page
8040079,Cotton Camise (Yellow),_item armor equipment itemData,no-ge-page
8040080,Cotton Camise (Green),_item armor equipment itemData,no-ge-page
8040081,Cotton Camise (Blue),_item armor equipment itemData,no-ge-page
8040083,Cotton Camisole (Brown),_item armor equipment itemData,no-ge-page
8040084,Cotton Camisole (Yellow),_item armor equipment itemData,no-ge-page
8040085,Cotton Camisole (Green),_item armor equipment itemData,no-ge-page
8040086,Cotton Camisole (Blue),_item armor equipment itemData,no-ge-page
8040088,Cotton Halftop (Brown),_item armor equipment itemData,no-ge-page
8040089,Cotton Halftop (Yellow),_item armor equipment itemData,no-ge-page
8040090,Cotton Halftop (Green),_item armor equipment itemData,no-ge-page
8040091,Cotton Halftop (Blue),_item armor equipment itemData,no-ge-page
8040093,Cotton Singlet (Brown),_item armor equipment itemData,no-ge-page
8040094,Cotton Singlet (Yellow),_item armor equipment itemData,no-ge-page
8040095,Cotton Singlet (Green),_item armor equipment itemData,no-ge-page
8040096,Cotton Singlet (Blue),_item armor equipment itemData,no-ge-page
8050016,Linen Slops of Vitality (Yellow),_item armor equipment itemData,no-ge-page
8050017,Linen Slops of the Mind (Brown),_item armor equipment itemData,no-ge-page
8050018,Linen Slops of Strength (Blue),_item armor equipment itemData,no-ge-page
8050020,Woolen Slops of Vitality (Red),_item armor equipment itemData,no-ge-page
8050021,Woolen Slops of the Mind (Black),_item armor equipment itemData,no-ge-page
8050022,Woolen Slops of Strength (Purple),_item armor equipment itemData,no-ge-page
8050023,Linen Slops (Yellow),_item armor equipment itemData,no-ge-page
8050024,Linen Slops (Brown),_item armor equipment itemData,no-ge-page
8050025,Linen Slops (Blue),_item armor equipment itemData,no-ge-page
8050027,Linen Slops of Vitality (Brown),_item armor equipment itemData,no-ge-page
8050033,Linen Slops of Vitality (Blue),_item armor equipment itemData,no-ge-page
8050035,Linen Slops of the Mind (Yellow),_item armor equipment itemData,no-ge-page
8050036,Linen Slops of the Mind (Blue),_item armor equipment itemData,no-ge-page
8050038,Linen Slops of Strength (Yellow),_item armor equipment itemData,no-ge-page
8050039,Linen Slops of Strength (Brown),_item armor equipment itemData,no-ge-page
8050040,Woolen Slops (Red),_item armor equipment itemData,no-ge-page
8050041,Woolen Slops (Black),_item armor equipment itemData,no-ge-page
8050042,Woolen Slops (Purple),_item armor equipment itemData,no-ge-page
8050044,Woolen Slops of Vitality (Black),_item armor equipment itemData,no-ge-page
8050045,Woolen Slops of Vitality (Purple),_item armor equipment itemData,no-ge-page
8050047,Woolen Slops of the Mind (Red),_item armor equipment itemData,no-ge-page
8050048,Woolen Slops of the Mind (Purple),_item armor equipment itemData,no-ge-page
8050050,Woolen Slops of Strength (Red),_item armor equipment itemData,no-ge-page
8050051,Woolen Slops of Strength (Black),_item armor equipment itemData,no-ge-page
8050121,Velveteen Trousers (Red),_item armor equipment itemData,no-ge-page
8050123,Woolen Trousers (Purple),_item armor equipment itemData,no-ge-page
8050124,[en],_item armor equipment itemData,no-english-name
8050126,Linen Trousers (Blue),_item armor equipment itemData,no-ge-page
8050127,Felt Trousers (Green),_item armor equipment itemData,no-ge-page
8050128,Felt Trousers (Blue),_item armor equipment itemData,no-ge-page
8050129,Felt Trousers (Brown),_item armor equipment itemData,no-ge-page
8050131,Felt Trousers (Red),_item armor equipment itemData,no-ge-page
8050134,[en],_item armor equipment itemData,no-english-name
8050135,[en],_item armor equipment itemData,no-english-name
8050136,[en],_item armor equipment itemData,no-english-name
8050137,[en],_item armor equipment itemData,no-english-name
8050138,[en],_item armor equipment itemData,no-english-name
8050139,[en],_item armor equipment itemData,no-english-name
8050140,[en],_item armor equipment itemData,no-english-name
8050141,[en],_item armor equipment itemData,no-english-name
8050142,[en],_item armor equipment itemData,no-english-name
8050143,[en],_item armor equipment itemData,no-english-name
8050144,[en],_item armor equipment itemData,no-english-name
8050145,[en],_item armor equipment itemData,no-english-name
8050146,[en],_item armor equipment itemData,no-english-name
8050147,[en],_item armor equipment itemData,no-english-name
8050213,Dated Canvas Breeches (Brown),_item armor equipment itemData,no-ge-page
8050221,Hempen Breeches of Casting (Brown),_item armor equipment itemData,no-ge-page
8050222,Hempen Breeches of Toiling (Grey),_item armor equipment itemData,no-ge-page
8050224,Cotton Breeches of Casting (Yellow),_item armor equipment itemData,no-ge-page
8050225,Cotton Breeches of Toiling (Brown),_item armor equipment itemData,no-ge-page
8050226,Hempen Breeches (Brown),_item armor equipment itemData,no-ge-page
8050227,Hempen Breeches (Grey),_item armor equipment itemData,no-ge-page
8050229,Hempen Breeches of Casting (Grey),_item armor equipment itemData,no-ge-page
8050231,Hempen Breeches of Toiling (Brown),_item armor equipment itemData,no-ge-page
8050232,Cotton Breeches (Yellow),_item armor equipment itemData,no-ge-page
8050233,Cotton Breeches (Brown),_item armor equipment itemData,no-ge-page
8050235,Cotton Breeches of Casting (Brown),_item armor equipment itemData,no-ge-page
8050237,Cotton Breeches of Toiling (Yellow),_item armor equipment itemData,no-ge-page
8050238,[en],_item armor equipment itemData,no-english-name
8050239,[en],_item armor equipment itemData,no-english-name
8050240,[en],_item armor equipment itemData,no-english-name
8050241,[en],_item armor equipment itemData,no-english-name
8050321,Woolen Chausses of Dexterity (Grey),_item armor equipment itemData,no-ge-page
8050322,Woolen Chausses of Intelligence (Purple),_item armor equipment itemData,no-ge-page
8050323,Woolen Chausses of Vitality (Black),_item armor equipment itemData,no-ge-page
8050325,Felt Chausses of Dexterity (Blue),_item armor equipment itemData,no-ge-page
8050326,Felt Chausses of Intelligence (Red),_item armor equipment itemData,no-ge-page
8050327,Felt Chausses of Vitality (Brown),_item armor equipment itemData,no-ge-page
8050328,Woolen Chausses (Grey),_item armor equipment itemData,no-ge-page
8050329,Woolen Chausses (Purple),_item armor equipment itemData,no-ge-page
8050330,Woolen Chausses (Black),_item armor equipment itemData,no-ge-page
8050332,Woolen Chausses of Dexterity (Purple),_item armor equipment itemData,no-ge-page
8050333,Woolen Chausses of Dexterity (Black),_item armor equipment itemData,no-ge-page
8050335,Woolen Chausses of Intelligence (Grey),_item armor equipment itemData,no-ge-page
8050336,Woolen Chausses of Intelligence (Black),_item armor equipment itemData,no-ge-page
8050338,Woolen Chausses of Vitality (Grey),_item armor equipment itemData,no-ge-page
8050339,Woolen Chausses of Vitality (Purple),_item armor equipment itemData,no-ge-page
8050340,Felt Chausses (Blue),_item armor equipment itemData,no-ge-page
8050341,Felt Chausses (Red),_item armor equipment itemData,no-ge-page
8050342,Felt Chausses (Brown),_item armor equipment itemData,no-ge-page
8050343,Felt Chausses (Green),_item armor equipment itemData,no-ge-page
8050349,Felt Chausses of Dexterity (Red),_item armor equipment itemData,no-ge-page
8050350,Felt Chausses of Dexterity (Brown),_item armor equipment itemData,no-ge-page
8050351,Felt Chausses of Dexterity (Green),_item armor equipment itemData,no-ge-page
8050353,Felt Chausses of Intelligence (Blue),_item armor equipment itemData,no-ge-page
8050354,Felt Chausses of Intelligence (Brown),_item armor equipment itemData,no-ge-page
8050355,Felt Chausses of Intelligence (Green),_item armor equipment itemData,no-ge-page
8050357,Felt Chausses of Vitality (Blue),_item armor equipment itemData,no-ge-page
8050358,Felt Chausses of Vitality (Red),_item armor equipment itemData,no-ge-page
8050359,Felt Chausses of Vitality (Green),_item armor equipment itemData,no-ge-page
8050421,Boarskin Culottes of the Mind (Red),_item armor equipment itemData,no-ge-page
8050422,Boarskin Culottes of Intelligence (Grey),_item armor equipment itemData,no-ge-page
8050423,Boarskin Culottes of Piety (Black),_item armor equipment itemData,no-ge-page
8050425,Raptorskin Culottes of the Mind (Red),_item armor equipment itemData,no-ge-page
8050426,Raptorskin Culottes of Intelligence (Grey),_item armor equipment itemData,no-ge-page
8050427,Raptorskin Culottes of Piety (Purple),_item armor equipment itemData,no-ge-page
8050428,Boarskin Culottes (Red),_item armor equipment itemData,no-ge-page
8050429,Boarskin Culottes (Grey),_item armor equipment itemData,no-ge-page
8050430,Boarskin Culottes (Black),_item armor equipment itemData,no-ge-page
8050432,Boarskin Culottes of the Mind (Grey),_item armor equipment itemData,no-ge-page
8050433,Boarskin Culottes of the Mind (Black),_item armor equipment itemData,no-ge-page
8050435,Boarskin Culottes of Intelligence (Red),_item armor equipment itemData,no-ge-page
8050436,Boarskin Culottes of Intelligence (Black),_item armor equipment itemData,no-ge-page
8050438,Boarskin Culottes of Piety (Red),_item armor equipment itemData,no-ge-page
8050439,Boarskin Culottes of Piety (Grey),_item armor equipment itemData,no-ge-page
8050440,Raptorskin Culottes (Red),_item armor equipment itemData,no-ge-page
8050441,Raptorskin Culottes (Grey),_item armor equipment itemData,no-ge-page
8050442,Raptorskin Culottes (Purple),_item armor equipment itemData,no-ge-page
8050443,Raptorskin Culottes (Black),_item armor equipment itemData,no-ge-page
8050445,Raptorskin Culottes of the Mind (Grey),_item armor equipment itemData,no-ge-page
8050446,Raptorskin Culottes of the Mind (Purple),_item armor equipment itemData,no-ge-page
8050447,Raptorskin Culottes of the Mind (Black),_item armor equipment itemData,no-ge-page
8050451,Raptorskin Culottes of Intelligence (Red),_item armor equipment itemData,no-ge-page
8050452,Raptorskin Culottes of Intelligence (Purple),_item armor equipment itemData,no-ge-page
8050453,Raptorskin Culottes of Intelligence (Black),_item armor equipment itemData,no-ge-page
8050455,Raptorskin Culottes of Piety (Red),_item armor equipment itemData,no-ge-page
8050456,Raptorskin Culottes of Piety (Grey),_item armor equipment itemData,no-ge-page
8050457,Raptorskin Culottes of Piety (Black),_item armor equipment itemData,no-ge-page
8050501,Dated Sheepskin Subligar (Brown),_item armor equipment itemData,no-ge-page
8050502,Dated Sheepskin Subligar (Grey),_item armor equipment itemData,no-ge-page
8050504,Dodoskin Subligar (Green),_item armor equipment itemData,no-ge-page
8050505,Dated Dodoskin Subligar (Yellow),_item armor equipment itemData,no-ge-page
8050506,Dated Dodoskin Subligar (Green),_item armor equipment itemData,no-ge-page
8050507,Dated Leather Subligar (Black),_item armor equipment itemData,no-ge-page
8050508,Dated Leather Subligar (Green),_item armor equipment itemData,no-ge-page
8050510,Boarskin Subligar (Blue),_item armor equipment itemData,no-ge-page
8050512,Peisteskin Subligar (Black),_item armor equipment itemData,no-ge-page
8050514,Raptorskin Subligar (Black),_item armor equipment itemData,no-ge-page
8050515,[en],_item armor equipment itemData,no-english-name
8050516,[en],_item armor equipment itemData,no-english-name
8050517,[en],_item armor equipment itemData,no-english-name
8050518,[en],_item armor equipment itemData,no-english-name
8050601,Dated Hempen Kecks (Brown),_item armor equipment itemData,no-ge-page
8050602,Dated Hempen Kecks (Grey),_item armor equipment itemData,no-ge-page
8050610,Hempen Kecks (Grey),_item armor equipment itemData,no-ge-page
8050612,Cotton Kecks (Blue),_item armor equipment itemData,no-ge-page
8050614,Woolen Kecks (Red),_item armor equipment itemData,no-ge-page
8050616,Felt Kecks (Blue),_item armor equipment itemData,no-ge-page
8050701,Dated Hempen Sarouel (Brown),_item armor equipment itemData,no-ge-page
8050702,Dated Hempen Sarouel (Grey),_item armor equipment itemData,no-ge-page
8050703,Dated Hempen Sarouel (Beige),_item armor equipment itemData,no-ge-page
8050708,Dated Velveteen Sarouel (Black),_item armor equipment itemData,no-ge-page
8050709,Dated Velveteen Sarouel (Red),_item armor equipment itemData,no-ge-page
8050710,Dated Velveteen Sarouel (Yellow),_item armor equipment itemData,no-ge-page
8050711,Dated Velveteen Sarouel (Green),_item armor equipment itemData,no-ge-page
8050713,Velveteen Sarouel of Slaying (Yellow),_item armor equipment itemData,no-ge-page
8050714,Velveteen Sarouel of Invoking (Green),_item armor equipment itemData,no-ge-page
8050715,Velveteen Sarouel of Toiling (Red),_item armor equipment itemData,no-ge-page
8050717,Linen Sarouel of Slaying (Yellow),_item armor equipment itemData,no-ge-page
8050718,Linen Sarouel of Invoking (Blue),_item armor equipment itemData,no-ge-page
8050719,Linen Sarouel of Toiling (Brown),_item armor equipment itemData,no-ge-page
8050721,Woolen Sarouel of Slaying (Grey),_item armor equipment itemData,no-ge-page
8050722,Woolen Sarouel of Invoking (Purple),_item armor equipment itemData,no-ge-page
8050723,Woolen Sarouel of Toiling (Black),_item armor equipment itemData,no-ge-page
8050724,Velveteen Sarouel (Yellow),_item armor equipment itemData,no-ge-page
8050725,Velveteen Sarouel (Green),_item armor equipment itemData,no-ge-page
8050726,Velveteen Sarouel (Red),_item armor equipment itemData,no-ge-page
8050730,Velveteen Sarouel of Slaying (Green),_item armor equipment itemData,no-ge-page
8050731,Velveteen Sarouel of Slaying (Red),_item armor equipment itemData,no-ge-page
8050733,Velveteen Sarouel of Invoking (Yellow),_item armor equipment itemData,no-ge-page
8050734,Velveteen Sarouel of Invoking (Red),_item armor equipment itemData,no-ge-page
8050736,Velveteen Sarouel of Toiling (Yellow),_item armor equipment itemData,no-ge-page
8050737,Velveteen Sarouel of Toiling (Green),_item armor equipment itemData,no-ge-page
8050738,Linen Sarouel (Yellow),_item armor equipment itemData,no-ge-page
8050739,Linen Sarouel (Blue),_item armor equipment itemData,no-ge-page
8050740,Linen Sarouel (Brown),_item armor equipment itemData,no-ge-page
8050742,Linen Sarouel of Slaying (Blue),_item armor equipment itemData,no-ge-page
8050743,Linen Sarouel of Slaying (Brown),_item armor equipment itemData,no-ge-page
8050745,Linen Sarouel of Invoking (Yellow),_item armor equipment itemData,no-ge-page
8050746,Linen Sarouel of Invoking (Brown),_item armor equipment itemData,no-ge-page
8050748,Linen Sarouel of Toiling (Yellow),_item armor equipment itemData,no-ge-page
8050749,Linen Sarouel of Toiling (Blue),_item armor equipment itemData,no-ge-page
8050750,Woolen Sarouel (Grey),_item armor equipment itemData,no-ge-page
8050751,Woolen Sarouel (Purple),_item armor equipment itemData,no-ge-page
8050752,Woolen Sarouel (Black),_item armor equipment itemData,no-ge-page
8050753,Woolen Sarouel (Red),_item armor equipment itemData,no-ge-page
8050755,Woolen Sarouel of Slaying (Purple),_item armor equipment itemData,no-ge-page
8050756,Woolen Sarouel of Slaying (Black),_item armor equipment itemData,no-ge-page
8050757,Woolen Sarouel of Slaying (Red),_item armor equipment itemData,no-ge-page
8050759,Woolen Sarouel of Invoking (Grey),_item armor equipment itemData,no-ge-page
8050760,Woolen Sarouel of Invoking (Black),_item armor equipment itemData,no-ge-page
8050761,Woolen Sarouel of Invoking (Red),_item armor equipment itemData,no-ge-page
8050763,Woolen Sarouel of Toiling (Grey),_item armor equipment itemData,no-ge-page
8050764,Woolen Sarouel of Toiling (Purple),_item armor equipment itemData,no-ge-page
8050765,Woolen Sarouel of Toiling (Red),_item armor equipment itemData,no-ge-page
8050810,Boarskin Skirt (Red),_item armor equipment itemData,no-ge-page
8050902,Woolen Gaskins (Purple),_item armor equipment itemData,no-ge-page
8050904,Felt Gaskins (Brown),_item armor equipment itemData,no-ge-page
8050905,Felt Gaskins (Green),_item armor equipment itemData,no-ge-page
8050906,Felt Gaskins (Blue),_item armor equipment itemData,no-ge-page
8050907,Felt Gaskins (Red),_item armor equipment itemData,no-ge-page
8051019,Velveteen Tights (Black),_item armor equipment itemData,no-ge-page
8051021,Linen Tights (Yellow),_item armor equipment itemData,no-ge-page
8051023,Woolen Tights (Black),_item armor equipment itemData,no-ge-page
8051116,Hempen Shepherd's Slops (Brown),_item armor equipment itemData,no-ge-page
8051117,Hempen Shepherd's Slops (Red),_item armor equipment itemData,no-ge-page
8051119,Cotton Shepherd's Slops (Green),_item armor equipment itemData,no-ge-page
8051120,Cotton Shepherd's Slops (Yellow),_item armor equipment itemData,no-ge-page
8051217,Velveteen Bottom (Red),_item armor equipment itemData,no-ge-page
8051218,Velveteen Bottom (Yellow),_item armor equipment itemData,no-ge-page
8051220,Linen Bottom (Blue),_item armor equipment itemData,no-ge-page
8051221,Linen Bottom (Brown),_item armor equipment itemData,no-ge-page
8051223,Linen Bottom (Red),_item armor equipment itemData,no-ge-page
8051224,Linen Bottom (Yellow),_item armor equipment itemData,no-ge-page
8051504,Heavy Darksteel Flanchard (White),_item armor equipment itemData,no-ge-page
8051505,Heavy Darksteel Flanchard (Red),_item armor equipment itemData,no-ge-page
8051506,Heavy Darksteel Flanchard (Green),_item armor equipment itemData,no-ge-page
8051507,Heavy Darksteel Flanchard (Blue),_item armor equipment itemData,no-ge-page
8051509,Gryphonskin Trousers (White),_item armor equipment itemData,no-ge-page
8051510,Gryphonskin Trousers (Black),_item armor equipment itemData,no-ge-page
8051511,Gryphonskin Trousers (Red),_item armor equipment itemData,no-ge-page
8051512,Gryphonskin Trousers (Yellow),_item armor equipment itemData,no-ge-page
8060016,Hempen Halftights (Brown),_item armor equipment itemData,no-ge-page
8060018,Hempen Halftights (Grey),_item armor equipment itemData,no-ge-page
8060019,Hempen Halftights (Beige),_item armor equipment itemData,no-ge-page
8060020,Hempen Pagne (Brown),_item armor equipment itemData,no-ge-page
8060022,Hempen Pagne (Grey),_item armor equipment itemData,no-ge-page
8060023,Hempen Pagne (Beige),_item armor equipment itemData,no-ge-page
8060024,Hempen Loinguard (Brown),_item armor equipment itemData,no-ge-page
8060026,Hempen Loinguard (Grey),_item armor equipment itemData,no-ge-page
8060027,Hempen Loinguard (Beige),_item armor equipment itemData,no-ge-page
8060028,Hempen Braies (Brown),_item armor equipment itemData,no-ge-page
8060030,Hempen Braies (Grey),_item armor equipment itemData,no-ge-page
8060031,Hempen Braies (Beige),_item armor equipment itemData,no-ge-page
8060032,Hempen Stockings (Brown),_item armor equipment itemData,no-ge-page
8060034,Hempen Stockings (Grey),_item armor equipment itemData,no-ge-page
8060035,Hempen Stockings (Beige),_item armor equipment itemData,no-ge-page
8060036,Hempen Shorts (Brown),_item armor equipment itemData,no-ge-page
8060038,Hempen Shorts (Grey),_item armor equipment itemData,no-ge-page
8060039,Hempen Shorts (Beige),_item armor equipment itemData,no-ge-page
8060040,Hempen Drawers (Brown),_item armor equipment itemData,no-ge-page
8060042,Hempen Drawers (Grey),_item armor equipment itemData,no-ge-page
8060043,Hempen Drawers (Beige),_item armor equipment itemData,no-ge-page
8060044,Hempen Pantalettes (Brown),_item armor equipment itemData,no-ge-page
8060046,Hempen Pantalettes (Grey),_item armor equipment itemData,no-ge-page
8060047,Hempen Pantalettes (Beige),_item armor equipment itemData,no-ge-page
8060048,Hempen Trunks (Brown),_item armor equipment itemData,no-ge-page
8060050,Hempen Trunks (Grey),_item armor equipment itemData,no-ge-page
8060051,Hempen Trunks (Beige),_item armor equipment itemData,no-ge-page
8060053,Cotton Halftights (Brown),_item armor equipment itemData,no-ge-page
8060054,Cotton Halftights (Yellow),_item armor equipment itemData,no-ge-page
8060055,Cotton Halftights (Green),_item armor equipment itemData,no-ge-page
8060056,Cotton Halftights (Blue),_item armor equipment itemData,no-ge-page
8060058,Cotton Pagne (Brown),_item armor equipment itemData,no-ge-page
8060059,Cotton Pagne (Yellow),_item armor equipment itemData,no-ge-page
8060060,Cotton Pagne (Green),_item armor equipment itemData,no-ge-page
8060061,Cotton Pagne (Blue),_item armor equipment itemData,no-ge-page
8060063,Cotton Loinguard (Brown),_item armor equipment itemData,no-ge-page
8060064,Cotton Loinguard (Yellow),_item armor equipment itemData,no-ge-page
8060065,Cotton Loinguard (Green),_item armor equipment itemData,no-ge-page
8060066,Cotton Loinguard (Blue),_item armor equipment itemData,no-ge-page
8060068,Cotton Braies (Brown),_item armor equipment itemData,no-ge-page
8060069,Cotton Braies (Yellow),_item armor equipment itemData,no-ge-page
8060070,Cotton Braies (Green),_item armor equipment itemData,no-ge-page
8060071,Cotton Braies (Blue),_item armor equipment itemData,no-ge-page
8060073,Cotton Stockings (Brown),_item armor equipment itemData,no-ge-page
8060074,Cotton Stockings (Yellow),_item armor equipment itemData,no-ge-page
8060075,Cotton Stockings (Green),_item armor equipment itemData,no-ge-page
8060076,Cotton Stockings (Blue),_item armor equipment itemData,no-ge-page
8060078,Cotton Shorts (Brown),_item armor equipment itemData,no-ge-page
8060079,Cotton Shorts (Yellow),_item armor equipment itemData,no-ge-page
8060080,Cotton Shorts (Green),_item armor equipment itemData,no-ge-page
8060081,Cotton Shorts (Blue),_item armor equipment itemData,no-ge-page
8060083,Cotton Drawers (Brown),_item armor equipment itemData,no-ge-page
8060084,Cotton Drawers (Yellow),_item armor equipment itemData,no-ge-page
8060085,Cotton Drawers (Green),_item armor equipment itemData,no-ge-page
8060086,Cotton Drawers (Blue),_item armor equipment itemData,no-ge-page
8060088,Cotton Pantalettes (Brown),_item armor equipment itemData,no-ge-page
8060089,Cotton Pantalettes (Yellow),_item armor equipment itemData,no-ge-page
8060090,Cotton Pantalettes (Green),_item armor equipment itemData,no-ge-page
8060091,Cotton Pantalettes (Blue),_item armor equipment itemData,no-ge-page
8060093,Cotton Trunks (Brown),_item armor equipment itemData,no-ge-page
8060094,Cotton Trunks (Yellow),_item armor equipment itemData,no-ge-page
8060095,Cotton Trunks (Green),_item armor equipment itemData,no-ge-page
8060096,Cotton Trunks (Blue),_item armor equipment itemData,no-ge-page
8070008,Boarskin Smithy's Gloves (Red),_item armor equipment itemData,no-ge-page
8070009,[en],_item armor equipment itemData,no-english-name
8070010,[en],_item armor equipment itemData,no-english-name
8070011,[en],_item armor equipment itemData,no-english-name
8070012,[en],_item armor equipment itemData,no-english-name
8070013,[en],_item armor equipment itemData,no-english-name
8070015,Raptorskin Smithy's Gloves (Grey),_item armor equipment itemData,no-ge-page
8070016,Raptorskin Smithy's Gloves (Green),_item armor equipment itemData,no-ge-page
8070017,Raptorskin Smithy's Gloves (Blue),_item armor equipment itemData,no-ge-page
8070018,[en],_item armor equipment itemData,no-english-name
8070110,Steel Gauntlets (Blue),_item armor equipment itemData,no-ge-page
8070111,Cobalt Gauntlets (Blue),_item armor equipment itemData,no-ge-page
8070114,Cobalt Gauntlets (Red),_item armor equipment itemData,no-ge-page
8070115,[en],_item armor equipment itemData,no-english-name
8070116,[en],_item armor equipment itemData,no-english-name
8070117,[en],_item armor equipment itemData,no-english-name
8070118,[en],_item armor equipment itemData,no-english-name
8070119,[en],_item armor equipment itemData,no-english-name
8070203,[en],_item armor equipment itemData,no-english-name
8070204,[en],_item armor equipment itemData,no-english-name
8070205,[en],_item armor equipment itemData,no-english-name
8070206,[en],_item armor equipment itemData,no-english-name
8070207,[en],_item armor equipment itemData,no-english-name
8070219,Iron Vambraces (Brown),_item armor equipment itemData,no-ge-page
8070221,Steel Vambraces (Red),_item armor equipment itemData,no-ge-page
8070223,Mythril Vambraces (Red),_item armor equipment itemData,no-ge-page
8070225,Cobalt Vambraces (Red),_item armor equipment itemData,no-ge-page
8070226,Cobalt Vambraces (Blue),_item armor equipment itemData,no-ge-page
8070227,Cobalt Vambraces (Green),_item armor equipment itemData,no-ge-page
8070228,[en],_item armor equipment itemData,no-english-name
8070229,[en],_item armor equipment itemData,no-english-name
8070230,[en],_item armor equipment itemData,no-english-name
8070231,[en],_item armor equipment itemData,no-english-name
8070232,[en],_item armor equipment itemData,no-english-name
8070233,[en],_item armor equipment itemData,no-english-name
8070234,[en],_item armor equipment itemData,no-english-name
8070235,[en],_item armor equipment itemData,no-english-name
8070236,[en],_item armor equipment itemData,no-english-name
8070237,[en],_item armor equipment itemData,no-english-name
8070238,[en],_item armor equipment itemData,no-english-name
8070239,[en],_item armor equipment itemData,no-english-name
8070240,[en],_item armor equipment itemData,no-english-name
8070241,[en],_item armor equipment itemData,no-english-name
8070242,[en],_item armor equipment itemData,no-english-name
8070321,Hempen Halfgloves (Red),_item armor equipment itemData,no-ge-page
8070323,Cotton Halfgloves (Green),_item armor equipment itemData,no-ge-page
8070325,Woolen Halfgloves of Dexterity (Grey),_item armor equipment itemData,no-ge-page
8070326,Woolen Halfgloves of Intelligence (Purple),_item armor equipment itemData,no-ge-page
8070327,Woolen Halfgloves of Vitality (Black),_item armor equipment itemData,no-ge-page
8070329,Felt Halfgloves of Dexterity (Blue),_item armor equipment itemData,no-ge-page
8070330,Felt Halfgloves of Intelligence (Red),_item armor equipment itemData,no-ge-page
8070331,Felt Halfgloves of Vitality (Brown),_item armor equipment itemData,no-ge-page
8070332,Woolen Halfgloves (Grey),_item armor equipment itemData,no-ge-page
8070333,Woolen Halfgloves (Purple),_item armor equipment itemData,no-ge-page
8070334,Woolen Halfgloves (Black),_item armor equipment itemData,no-ge-page
8070336,Woolen Halfgloves of Dexterity (Purple),_item armor equipment itemData,no-ge-page
8070337,Woolen Halfgloves of Dexterity (Black),_item armor equipment itemData,no-ge-page
8070339,Woolen Halfgloves of Intelligence (Grey),_item armor equipment itemData,no-ge-page
8070340,Woolen Halfgloves of Intelligence (Black),_item armor equipment itemData,no-ge-page
8070342,Woolen Halfgloves of Vitality (Grey),_item armor equipment itemData,no-ge-page
8070343,Woolen Halfgloves of Vitality (Purple),_item armor equipment itemData,no-ge-page
8070344,Felt Halfgloves (Blue),_item armor equipment itemData,no-ge-page
8070345,Felt Halfgloves (Red),_item armor equipment itemData,no-ge-page
8070347,Felt Halfgloves (Brown),_item armor equipment itemData,no-ge-page
8070348,Felt Halfgloves (Green),_item armor equipment itemData,no-ge-page
8070350,Felt Halfgloves of Dexterity (Red),_item armor equipment itemData,no-ge-page
8070351,Felt Halfgloves of Dexterity (Brown),_item armor equipment itemData,no-ge-page
8070352,Felt Halfgloves of Dexterity (Green),_item armor equipment itemData,no-ge-page
8070354,Felt Halfgloves of Intelligence (Blue),_item armor equipment itemData,no-ge-page
8070355,Felt Halfgloves of Intelligence (Brown),_item armor equipment itemData,no-ge-page
8070356,Felt Halfgloves of Intelligence (Green),_item armor equipment itemData,no-ge-page
8070358,Felt Halfgloves of Vitality (Blue),_item armor equipment itemData,no-ge-page
8070359,Felt Halfgloves of Vitality (Red),_item armor equipment itemData,no-ge-page
8070360,Felt Halfgloves of Vitality (Green),_item armor equipment itemData,no-ge-page
