event_id,capture,lane_index,source_actor,destination_actor,carrier_scope,equipment_slot,catalog_item_id,property_hash,comparison_status,before_record_index,before_frame,before_subevent,before_value_hex,before_value_u_le,after_record_index,after_frame,after_subevent,after_value_hex,after_value_u_le,before_distance_frames,before_distance_us,after_distance_frames,after_distance_us
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x2526d379,after-only,,,,,,4596,211,25,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x28887bd6,after-only,,,,,,4608,211,25,e8efe050,1356918760,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x2a4f53c7,after-only,,,,,,4544,211,21,2d040000,1069,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x2bcd68aa,after-only,,,,,,4593,211,24,20,32,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x2dfbc13a,after-only,,,,,,4516,211,19,5300,83,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x2f5ac0cc,after-only,,,,,,4567,211,23,066af0a0,2700110342,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x2fba29dc,after-only,,,,,,4645,211,28,5000,80,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x318836c0,after-only,,,,,,4580,211,24,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x36b51229,after-only,,,,,,4614,211,26,01f0e050,1356918785,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x38c8b08f,after-only,,,,,,4554,211,22,e52ef0a0,2700095205,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x39f384cf,after-only,,,,,,4555,211,22,e72ef0a0,2700095207,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x3c674537,after-only,,,,,,4628,211,27,79745550,1347777657,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x3c95d5c5,after-only,,,,,,4496,211,18,2402,548,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x3dd87222,after-only,,,,,,4637,211,27,1e00,30,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x3e1a660f,after-only,,,,,,4560,211,22,ff55f0a0,2700105215,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x415881ad,after-only,,,,,,4505,211,19,ffffffff,4294967295,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x416571ac,after-only,,,,,,4515,211,19,6e00,110,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x41991fca,after-only,,,,,,4512,211,19,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x419b046f,after-only,,,,,,4581,211,24,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x4232bcaa,after-only,,,,,,4493,211,18,f803,1016,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x438e4fe6,after-only,,,,,,4646,211,28,0a00,10,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x44849402,after-only,,,,,,4648,211,28,0000803f,1065353216,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x45b85823,after-only,,,,,,4620,211,26,faacdf50,1356836090,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x461773ff,after-only,,,,,,4641,211,28,7800,120,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x469403ba,after-only,,,,,,4565,211,23,146af0a0,2700110356,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x470d61da,after-only,,,,,,4558,211,22,fd55f0a0,2700105213,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x49ced7cd,after-only,,,,,,4629,211,27,79745550,1347777657,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x4b2a7d17,after-only,,,,,,4603,211,25,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x4db13e27,after-only,,,,,,4635,211,27,79745550,1347777657,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x4f365e47,after-only,,,,,,4610,211,25,01f0e050,1356918785,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x50ffb0a4,after-only,,,,,,4504,211,19,ffffffff,4294967295,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x5272eae9,after-only,,,,,,4607,211,25,01f0e050,1356918785,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x573fe04c,after-only,,,,,,4535,211,20,0000803f,1065353216,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x5883d746,after-only,,,,,,4621,211,26,3aaddf50,1356836154,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x58cd7cc0,after-only,,,,,,4597,211,25,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x5a0a4034,after-only,,,,,,4577,211,24,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x5d9dbe46,after-only,,,,,,4623,211,26,79745550,1347777657,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x5ea09ecd,after-only,,,,,,4647,211,28,2c01,300,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x5f0f0e64,after-only,,,,,,4600,211,25,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x5fc56d16,after-only,,,,,,4523,211,20,bf00,191,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x6047e4bd,after-only,,,,,,4543,211,21,63c70000,51043,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x6065f862,after-only,,,,,,4588,211,24,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x6161a641,after-only,,,,,,4548,211,21,e42ef0a0,2700095204,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x61816dfe,after-only,,,,,,4506,211,19,ffffffff,4294967295,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x620811c8,after-only,,,,,,4636,211,27,0a00,10,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x63d4b0db,after-only,,,,,,4630,211,27,79745550,1347777657,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x647a29a8,after-only,,,,,,4513,211,19,7300,115,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x64803e98,after-only,,,,,,4524,211,20,b500,181,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x671ef2b1,after-only,,,,,,4601,211,25,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x68efd1dc,after-only,,,,,,4642,211,28,5a00,90,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x69263cb7,after-only,,,,,,4576,211,24,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x69579da7,after-only,,,,,,4550,211,22,0e52f0a0,2700104206,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x6b060065,after-only,,,,,,4584,211,24,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x6b3c0b03,after-only,,,,,,4643,211,28,1e00,30,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x6b6e041d,after-only,,,,,,4531,211,20,d300,211,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x6b9c6437,after-only,,,,,,4632,211,27,79745550,1347777657,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x6ccaf8b3,after-only,,,,,,4518,211,19,5e00,94,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x6d5633b9,after-only,,,,,,4501,211,18,ffffffff,4294967295,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x748287f9,after-only,,,,,,4542,211,21,fd6a0000,27389,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x7532ce24,after-only,,,,,,4497,211,18,03,3,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x79c7ecff,after-only,,,,,,4519,211,19,b500,181,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x7b2f0a94,after-only,,,,,,4541,211,21,ab0e0000,3755,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x7b675313,after-only,,,,,,4491,211,18,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x7b71de03,after-only,,,,,,4644,211,28,3c00,60,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x7bcdfb69,after-only,,,,,,4494,211,18,f803,1016,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x7cc10854,after-only,,,,,,4590,211,24,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x7da83ade,after-only,,,,,,4551,211,22,0f52f0a0,2700104207,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x7efd97e4,after-only,,,,,,4559,211,22,3973f0a0,2700112697,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x7fc8b15d,after-only,,,,,,4631,211,27,79745550,1347777657,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x7ff0ee64,after-only,,,,,,4573,211,23,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x80dfda92,after-only,,,,,,4564,211,23,d26af0a0,2700110546,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x85aafe74,after-only,,,,,,4604,211,25,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x89098566,after-only,,,,,,4547,211,21,e32ef0a0,2700095203,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x8a5cbc5b,after-only,,,,,,4582,211,24,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x8a676a74,after-only,,,,,,4572,211,23,0f6af0a0,2700110351,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x8c336da3,after-only,,,,,,4500,211,18,ffffffff,4294967295,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x8c44e56b,after-only,,,,,,4499,211,18,ffffffff,4294967295,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x8cae90db,after-only,,,,,,4528,211,20,a900,169,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x8d974f1c,after-only,,,,,,4606,211,25,edefe050,1356918765,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x8e4e1fb2,after-only,,,,,,4579,211,24,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x91cd44e7,after-only,,,,,,4525,211,20,b600,182,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x939e884a,after-only,,,,,,4514,211,19,7b00,123,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x94574d0a,after-only,,,,,,4633,211,27,79745550,1347777657,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x958051f1,after-only,,,,,,4566,211,23,056af0a0,2700110341,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x95bcf98a,after-only,,,,,,4509,211,19,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x96063588,after-only,,,,,,4498,211,18,1f00,31,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x97e78c4e,after-only,,,,,,4634,211,27,79745550,1347777657,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x98bcf012,after-only,,,,,,4599,211,25,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x9a378611,after-only,,,,,,4617,211,26,edefe050,1356918765,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x9db2fd87,after-only,,,,,,4615,211,26,68f0e050,1356918888,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x9f278594,after-only,,,,,,4574,211,23,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x9fd558d0,after-only,,,,,,4616,211,26,33f0e050,1356918835,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xa2478ea5,after-only,,,,,,4609,211,25,0c23e050,1356866316,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xa329599a,after-only,,,,,,4530,211,20,cf00,207,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xa6d426c4,after-only,,,,,,4589,211,24,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xabb78bce,after-only,,,,,,4583,211,24,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xacc58f29,after-only,,,,,,4539,211,21,8f240000,9359,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xad16c7ae,after-only,,,,,,4552,211,22,e92ef0a0,2700095209,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xadef0b22,after-only,,,,,,4595,211,24,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xb1cbe069,after-only,,,,,,4652,211,28,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xb3663189,after-only,,,,,,4508,211,19,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xb5993ddc,after-only,,,,,,4553,211,22,ea2ef0a0,2700095210,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xb9c13d96,after-only,,,,,,4587,211,24,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xba51c4e1,after-only,,,,,,4527,211,20,c400,196,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xbb9cc775,after-only,,,,,,4536,211,21,0000803e,1048576000,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xbca83abb,after-only,,,,,,4619,211,26,32b3df50,1356837682,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xc0f66df7,after-only,,,,,,4488,211,18,3333f340,1089680179,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xc5c48a58,after-only,,,,,,4578,211,24,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xc642e791,after-only,,,,,,4612,211,26,5bf0e050,1356918875,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xc8c3a058,after-only,,,,,,4594,211,24,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xc9045217,after-only,,,,,,4557,211,22,fc55f0a0,2700105212,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xca132bc5,after-only,,,,,,4561,211,22,0e6af0a0,2700110350,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xce62bf5c,after-only,,,,,,4639,211,28,1e00,30,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xd57dc284,after-only,,,,,,4533,211,20,d400,212,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xd5c5254a,after-only,,,,,,4502,211,18,ffffffff,4294967295,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xd68fa0e1,after-only,,,,,,4618,211,26,0ff1e050,1356919055,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xd71d3b0e,after-only,,,,,,4562,211,23,106af0a0,2700110352,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xdba408a0,after-only,,,,,,4537,211,21,ce180000,6350,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xdc4f03f9,after-only,,,,,,4511,211,19,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xdf99e003,after-only,,,,,,4540,211,21,c4780000,30916,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xe058a98c,after-only,,,,,,4627,211,27,79745550,1347777657,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xe14b0ca8,after-only,,,,,,4489,211,18,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xe17d8c7a,after-only,,,,,,4520,211,20,b500,181,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xe4567838,after-only,,,,,,4592,211,24,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xe764c45d,after-only,,,,,,4545,211,21,0952f0a0,2700104201,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xe7ed17a0,after-only,,,,,,4569,211,23,096af0a0,2700110345,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xeb90baab,after-only,,,,,,4532,211,20,cc00,204,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xebbefbea,after-only,,,,,,4626,211,27,79745550,1347777657,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xed6de041,after-only,,,,,,4546,211,21,0a52f0a0,2700104202,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xedad792f,after-only,,,,,,4622,211,26,a1d4ca50,1355469985,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xf01787b7,after-only,,,,,,4549,211,22,0d52f0a0,2700104205,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xf053ac1a,after-only,,,,,,4556,211,22,eb2ef0a0,2700095211,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xf2e07ff4,after-only,,,,,,4570,211,23,0a6af0a0,2700110346,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xf55d07a5,after-only,,,,,,4591,211,24,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xf642f974,after-only,,,,,,4563,211,23,166af0a0,2700110358,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xf8a7dab1,after-only,,,,,,4653,211,28,03,3,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xfa5e83e4,after-only,,,,,,4640,211,28,2d00,45,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xfbfbcfb1,after-only,,,,,,4492,211,18,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xfcdfdcac,after-only,,,,,,4598,211,25,01,1,,,0,0
equipment-event-074,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0xfdd1f6de,after-only,,,,,,4510,211,19,01,1,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x01e244c5,after-only,,,,,,5203,1259,19,ffffffff,4294967295,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x03aede7b,after-only,,,,,,5271,1259,23,126af0a0,2700110354,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x04a05dae,after-only,,,,,,5313,1259,26,3df0e050,1356918845,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x079d8d67,after-only,,,,,,5338,1259,27,0500,5,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x0cca47c4,after-only,,,,,,5207,1259,19,01,1,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x0cdd66e8,after-only,,,,,,5286,1259,24,01,1,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x0db5a5bf,after-only,,,,,,5187,1259,18,0a,10,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x0e4920e3,after-only,,,,,,5238,1259,21,b51f0000,8117,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x0e704141,after-only,,,,,,5217,1259,19,6a00,106,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x10f6fd7c,after-only,,,,,,5325,1259,27,0c23e050,1356866316,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x11b1b22d,after-only,,,,,,5226,1259,20,bc00,188,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x13f89710,unchanged,5175,1249,0,2402,548,5195,1259,18,2402,548,10,358,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x1662a1bf,after-only,,,,,,5311,1259,25,10f0e050,1356918800,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x17ab37ef,after-only,,,,,,5234,1259,20,d400,212,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x18734cc5,after-only,,,,,,5285,1259,24,01,1,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x19b5d704,after-only,,,,,,5349,1259,28,0000803f,1065353216,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x1b37117e,after-only,,,,,,5302,1259,25,01,1,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x1bc46a06,after-only,,,,,,5305,1259,25,01,1,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x1bc92b93,after-only,,,,,,5350,1259,28,ffff,65535,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x1c2aec73,after-only,,,,,,5222,1259,20,b500,181,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x1c420f6c,after-only,,,,,,5275,1259,23,01,1,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x1e1bdb29,after-only,,,,,,5351,1259,28,ffff,65535,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x1f3dacc5,after-only,,,,,,5229,1259,20,c900,201,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x204cf942,after-only,,,,,,5221,1259,20,b500,181,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x20fe7d3f,unchanged,5186,1249,1,03,3,5354,1259,28,03,3,10,358,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x2138fd71,after-only,,,,,,5190,1259,18,01,1,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x22bc605f,after-only,,,,,,5324,1259,26,79745550,1347777657,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x24224121,after-only,,,,,,5268,1259,23,046af0a0,2700110340,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x2526d379,after-only,,,,,,5296,1259,25,01,1,,,0,0
equipment-event-081,moving_around_gridania.pcapng,0,actor-02,actor-02,aggregate-event,,,0x28887bd6,after-only,,,,,,5308,1259,25,e8efe050,1356918760,,,0,0
