item_jp,item_en_client,client_item_id,item_match_note,seller_npc_jp,seller_npc_en_client,client_npc_id,npc_match_note,seller_city_region,seller_area,x,y,source_price
ダークマターＧ４,Grade 4 Dark Matter,10013004,,酒保商人ゼゼラギ,Zezeragi,1400195,,モードゥナ,ブリトルバーク,17,20,"1,500"
ダークマターＧ４,Grade 4 Dark Matter,10013004,,酒保商人プリオルフェ,Priorfaix,1200215,,モードゥナ,レヴナンツトール,10,6,"1,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,用具商ペ・ンドロボ,P'ndolobo,1900002,,リムサ・ロミンサ,下甲板層,5,5,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,用具商ハンフリー,Humphrey,1000139,,グリダニア,,7,4,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,用具商タタロガ,Tataroga,1400030,,ウルダハ,商業層,7,4,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人サンガイヴ,Sungyve,1100108,,ラノシア,ビアデッドロック,25,29,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人ヒヒヤジャ,Hihiyaja,1400190,,ラノシア,スカルバレー,15,18,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人ダウイッド,Dauid,1000083,,ラノシア,バルドノール,6,16,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人ダニェル,Danyell,1000082,,ラノシア,ブラッドショア,36,20,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人アイルファ,Aylufa,1100051,,ラノシア,アイアンレイク,22,7,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人ハス・パニパー,Hahs Panipahr,1900253,,ラノシア,レッドルースター農場,36,25,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人パパワズ,Papawazu,1400191,,ラノシア,ハーフストーン入植地,7,20,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人ン・カナゴ,N'canago,1900098,,クルザス,ドラゴンヘッド,39,18,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人フォークス,Fawkes,1000107,,クルザス,クルケッドフォーク,48,9,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人フォルガード,,,no-client-npc,クルザス,フィールド・オブ・グローリー,52,29,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人ポポナグ,Poponagu,1400194,,クルザス,エバーレイクス,35,33,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人シンノヴ,Synnove,1100109,,クルザス,リバーズミート,19,19,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人ジェラルジュ,Gerraldieux,1200051,,黒衣森,ベントブランチ,33,32,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人ゼッヘクレフ,Zehkrepf,1600259,,黒衣森,ナインアイビー,48,29,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人マエヌ,Maenne,1300196,,黒衣森,エメラルドモス,20,20,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人ノルレズ,Norlaise,1300197,,黒衣森,クリムゾンバーク,15,32,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人エドウィン,Edwyn,1000096,,黒衣森,トランキルパス,38,49,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人ライ・カータポ,Raih Kaatapoh,1900262,,黒衣森,パスカロン監視所,35,43,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人ユジャジャ,Yujaja,1500164,,黒衣森,ホスソーン家の山塞,50,32,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人ベネディクト,Benedict,1000047,,ザナラーン,ブラックブラッシュ,27,26,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人ロジュダンレル,Logedanrel,1200208,,ザナラーン,ドライボーン,39,25,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人ヴィシュトスン,Wistsunn,1600231,,ザナラーン,ホライズンエッジ,13,29,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人モントルガン,Montorgains,1200210,,ザナラーン,ブルーフォグ,25,13,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人ヴントヒムル,Wunthyml,1600232,,ザナラーン,ブロークンウォーター,43,40,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人ウララ,Ulala,1500163,,ザナラーン,旅亭コッファー＆コフィン」,9,27,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人ハウ・バジリ,Hawu Bajihri,1900258,,ザナラーン,8号霊銀試掘場,40,28,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人ゼゼラギ,Zezeragi,1400195,,モードゥナ,ブリトルバーク,17,20,"3,500"
ダークマターＧ５,Grade 5 Dark Matter,10013005,,酒保商人プリオルフェ,Priorfaix,1200215,,モードゥナ,レヴナンツトール,10,6,"3,500"
タージェ,Sheepskin Targe,4100006,,革細工師スペールフェダル,Spaerfedar,1600176,,グリダニア,,7,3,"23,664"
チェストバンド,Hempen Chestband,8040025,,貿易商ニストブルム,Nystbyrm,1600128,,リムサ・ロミンサ,下甲板層,5,5,360
チェストバンド,Hempen Chestband,8040025,,貿易商ピエヌ,Pienne,1300187,,リムサ・ロミンサ,ウルダハ交易商会,,,360
チェストバンド,Hempen Chestband,8040025,,貿易商ゴゴリヨ,Gogoriyo,1400203,,グリダニア,ウルダハ交易商会,,,360
チェストバンド,Hempen Chestband,8040025,,貿易商ザワワ,Zawawa,1500177,,ウルダハ,ウルダハ交易商会,,,360
チェスナット,Gridanian Chestnut,3011402,,雑貨商フスクネー,Fousquenet,1200048,,リムサ・ロミンサ,下甲板層,5,5,302
チャクラム,Bronze Chakram,3910101,,武器商ザギルスヴェルド,Zagylswerd,1600254,,ウルダハ,商業層,4,5,81
チュニック,Hempen Tunic,8031315,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,780
チュニック,Hempen Tunic,8031315,,武器商エイラード,Aylard,2200044,,リムサ・ロミンサ,下甲板層,4,7,780
チュニック,Hempen Tunic,8031315,,服屋グ・スンブラ,G'sumbla,1900159,,リムサ・ロミンサ,商業区 ローファッション街,,,780
チュニック,Hempen Tunic,8031315,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,780
チュニック,Hempen Tunic,8031315,,武器商ルストバン,Roustebant,1200219,,グリダニア,,7,2,780
チュニック,Hempen Tunic,8031315,,武器商ドエル,Doelle,1300157,,グリダニア,,8,5,780
チュニック,Hempen Tunic,8031315,,服屋セブルガ,Seburga,1100103,,グリダニア,辻店区 ローファッション通り,,,780
チュニック,Hempen Tunic,8031315,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,780
チュニック,Hempen Tunic,8031315,,武器商スリドウルフ,Thrydwulf,1000241,,ウルダハ,商業層,5,5,780
チュニック,Hempen Tunic,8031315,,武器商グ・ワハイ,G'wahaii,1900191,,ウルダハ,商業層,5,4,780
チュニック,Hempen Tunic,8031315,,服屋フラジョルロア,Frageorloix,1200049,,ウルダハ,旅商区 ローファッション横町,,,780
チョコボテイルソー,Chocobotail Saw,6010010,,武器商ティルスヴェーン,Tylswaen,1600207,,リムサ・ロミンサ,上甲板層,7,5,"9,744"
チョコボテイルソー,Chocobotail Saw,6010010,,道具商ソーラ,Thora,1100436,,リムサ・ロミンサ,商業区 クラフター街,,,"9,744"
チョコボテイルソー,Chocobotail Saw,6010010,,武器商ザギルヘームル,Zagylhaemr,1600253,,グリダニア,,6,6,"9,744"
チョコボテイルソー,Chocobotail Saw,6010010,,道具商ウルリック,Ulric,1000245,,グリダニア,,6,5,"9,744"
チョコボテイルソー,Chocobotail Saw,6010010,,道具商テンペルトン,Templeton,1000238,,グリダニア,辻店区 クラフター通り,,,"9,744"
チョコボテイルソー,Chocobotail Saw,6010010,,武器商エトガル,Etgar,1000105,,ウルダハ,商業層,6,4,"9,744"
チョコボテイルソー,Chocobotail Saw,6010010,,道具商アムニ,Amenie,1300153,,ウルダハ,旅商区 クラフター横町,,,"9,744"
チョコボの羽根,Chocobo Feather,10005410,,裁縫師ノルベットー,Norbettaux,1200067,,ウルダハ,商業層,7,6,"6,364"
チョコボハチェット,Plumed Iron Hatchet,7020012,,用具商デ・ボンジャ,D'bhonja,1900192,,グリダニア,,4,3,"92,400"
チョコボフライ,Chocobo Fly,3940101,,漁師ルヴィオヌ,Louviaune,1300050,,リムサ・ロミンサ,下甲板層,6,6,201
ティノルカミスルトゥ,Tinolqa Mistletoe,10009610,,土産屋エドゥイン,Aeduin,1000267,,グリダニア,,6,6,"1,331"
デザートサフラン,Desert Saffron,3011516,,花屋ビ・コンバラ,B'konbalha,1900096,,グリダニア,,6,5,"3,715"
ドライプルーン,Dried Prunes,3010403,,茶屋キルー,Quiloud,1200011,,ウルダハ,商業層,7,4,"1,638"
ドラゴンペッパー,Dragon Pepper,3011512,,旅商ググディ,Gugudi,1500011,,ウルダハ,商業層,7,4,"2,009"
ドラブラ,Iron Dolabra,7010010,,用具商エミヌ,Eminne,1300162,,ウルダハ,商業層,6,6,"76,500"
トランクス,Hempen Trunks,8060049,,貿易商ニストブルム,Nystbyrm,1600128,,リムサ・ロミンサ,下甲板層,5,5,108
トランクス,Hempen Trunks,8060049,,貿易商ピエヌ,Pienne,1300187,,リムサ・ロミンサ,ウルダハ交易商会,,,108
トランクス,Hempen Trunks,8060049,,貿易商ゴゴリヨ,Gogoriyo,1400203,,グリダニア,ウルダハ交易商会,,,108
トランクス,Hempen Trunks,8060049,,貿易商ザワワ,Zawawa,1500177,,ウルダハ,ウルダハ交易商会,,,108
ドロワーズ,Hempen Drawers,8060041,,服屋ロズレット,Roserette,1300062,,ウルダハ,商業層,6,4,108
ドードーエスパドリーユ,Dodoskin Espadrilles,8081311,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,"5,864"
ドードーエスパドリーユ,Dodoskin Espadrilles,8081311,,道具商アドリ,Adri,2200011,,リムサ・ロミンサ,上甲板層,7,7,"5,864"
ドードーエスパドリーユ,Dodoskin Espadrilles,8081311,,道具商レレマキ,Reremaki,1400189,,リムサ・ロミンサ,上甲板層,6,3,"5,864"
ドードーエスパドリーユ,Dodoskin Espadrilles,8081311,,靴屋シェイリー,Shaylee,1100215,,リムサ・ロミンサ,商業区 ローファッション街,,,"5,864"
ドードーエスパドリーユ,Dodoskin Espadrilles,8081311,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,"5,864"
ドードーエスパドリーユ,Dodoskin Espadrilles,8081311,,道具商ウルリック,Ulric,1000245,,グリダニア,,6,5,"5,864"
ドードーエスパドリーユ,Dodoskin Espadrilles,8081311,,用具商デ・ボンジャ,D'bhonja,1900192,,グリダニア,,4,3,"5,864"
ドードーエスパドリーユ,Dodoskin Espadrilles,8081311,,靴屋ウリス,Urith,1100111,,グリダニア,辻店区 ローファッション通り,,,"5,864"
ドードーエスパドリーユ,Dodoskin Espadrilles,8081311,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,"5,864"
ドードーエスパドリーユ,Dodoskin Espadrilles,8081311,,靴屋ワルドヒア,Waldhere,2200233,,ウルダハ,旅商区 ローファッション横町,,,"5,864"
ドードーカリガ,Dodoskin Caligae,8081016,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,"6,462"
ドードーカリガ,Dodoskin Caligae,8081016,,武器商エイラード,Aylard,2200044,,リムサ・ロミンサ,下甲板層,4,7,"6,462"
ドードーカリガ,Dodoskin Caligae,8081016,,靴屋シェイリー,Shaylee,1100215,,リムサ・ロミンサ,商業区 ローファッション街,,,"6,462"
ドードーカリガ,Dodoskin Caligae,8081016,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,"6,462"
ドードーカリガ,Dodoskin Caligae,8081016,,靴屋ウリス,Urith,1100111,,グリダニア,辻店区 ローファッション通り,,,"6,462"
ドードーカリガ,Dodoskin Caligae,8081016,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,"6,462"
ドードーカリガ,Dodoskin Caligae,8081016,,武器商グ・ワハイ,G'wahaii,1900191,,ウルダハ,商業層,5,4,"6,462"
ドードーカリガ,Dodoskin Caligae,8081016,,靴屋ワルドヒア,Waldhere,2200233,,ウルダハ,旅商区 ローファッション横町,,,"6,462"
ドードーサブリガ,Dodoskin Subligar,8050503,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,"4,847"
ドードーサブリガ,Dodoskin Subligar,8050503,,武器商エイラード,Aylard,2200044,,リムサ・ロミンサ,下甲板層,4,7,"4,847"
ドードーサブリガ,Dodoskin Subligar,8050503,,道具商アドリ,Adri,2200011,,リムサ・ロミンサ,上甲板層,7,7,"4,847"
ドードーサブリガ,Dodoskin Subligar,8050503,,靴屋シェイリー,Shaylee,1100215,,リムサ・ロミンサ,商業区 ローファッション街,,,"4,847"
ドードーサブリガ,Dodoskin Subligar,8050503,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,"4,847"
ドードーサブリガ,Dodoskin Subligar,8050503,,武器商ルストバン,Roustebant,1200219,,グリダニア,,7,2,"4,847"
ドードーサブリガ,Dodoskin Subligar,8050503,,武器商ドエル,Doelle,1300157,,グリダニア,,8,5,"4,847"
ドードーサブリガ,Dodoskin Subligar,8050503,,靴屋ウリス,Urith,1100111,,グリダニア,辻店区 ローファッション通り,,,"4,847"
ドードーサブリガ,Dodoskin Subligar,8050503,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,"4,847"
ドードーサブリガ,Dodoskin Subligar,8050503,,武器商スリドウルフ,Thrydwulf,1000241,,ウルダハ,商業層,5,5,"4,847"
ドードーサブリガ,Dodoskin Subligar,8050503,,武器商グ・ワハイ,G'wahaii,1900191,,ウルダハ,商業層,5,4,"4,847"
ドードーサブリガ,Dodoskin Subligar,8050503,,靴屋ワルドヒア,Waldhere,2200233,,ウルダハ,旅商区 ローファッション横町,,,"4,847"
ドードーシューズ,Dodoskin Shoes,8080617,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,"2,140"
ドードーシューズ,Dodoskin Shoes,8080617,,道具商マルスラン,Marcelain,1200209,,リムサ・ロミンサ,上甲板層,7,7,"2,140"
ドードーシューズ,Dodoskin Shoes,8080617,,用具商ウンシンヴィルフ,Unsynwilf,1600212,,リムサ・ロミンサ,下甲板層,5,6,"2,140"
ドードーシューズ,Dodoskin Shoes,8080617,,靴屋シェイリー,Shaylee,1100215,,リムサ・ロミンサ,商業区 ローファッション街,,,"2,140"
ドードーシューズ,Dodoskin Shoes,8080617,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,"2,140"
ドードーシューズ,Dodoskin Shoes,8080617,,魔器商ジュルラン,Jeulerand,1200207,,グリダニア,,2,1,"2,140"
ドードーシューズ,Dodoskin Shoes,8080617,,道具商ヴォイス,Voyce,1000249,,グリダニア,,7,3,"2,140"
ドードーシューズ,Dodoskin Shoes,8080617,,靴屋ア・ニミウィリ,A'nimuili,1900005,,グリダニア,,7,4,"2,140"
ドードーシューズ,Dodoskin Shoes,8080617,,靴屋ウリス,Urith,1100111,,グリダニア,辻店区 ローファッション通り,,,"2,140"
ドードーシューズ,Dodoskin Shoes,8080617,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,"2,140"
ドードーシューズ,Dodoskin Shoes,8080617,,魔器商ノノス,Nonosu,1500161,,ウルダハ,商業層,4,5,"2,140"
ドードーシューズ,Dodoskin Shoes,8080617,,道具商スレダ,Sreda,1100425,,ウルダハ,商業層,6,6,"2,140"
ドードーシューズ,Dodoskin Shoes,8080617,,道具商ロサムンド,Rosamund,1100413,,ウルダハ,商業層,7,6,"2,140"
ドードーシューズ,Dodoskin Shoes,8080617,,道具商カンプラン,Quimperain,1200217,,ウルダハ,政庁層,5,6,"2,140"
ドードーシューズ,Dodoskin Shoes,8080617,,用具商エミヌ,Eminne,1300162,,ウルダハ,商業層,6,6,"2,140"
ドードーシューズ,Dodoskin Shoes,8080617,,靴屋ワルドヒア,Waldhere,2200233,,ウルダハ,旅商区 ローファッション横町,,,"2,140"
ドードーのグリル,Grilled Dodo,3010009,,土産屋チャ・ノギヤ,T'noggya,1900194,,リムサ・ロミンサ,リムサ・ロミンサ・ランディング,1,1,660
ドードーの笹身,Dodo Tenderloin,3011003,,肉屋エオルメンギルド,Eormengild,1100065,,ウルダハ,商業層,6,4,"1,575"
ドードーの粗皮,Dodo Skin,10007003,,毛皮商ゼースウーヤ,Zaesoeya,1600252,,グリダニア,,6,4,"2,160"
ドードーの羽根,Dodo Feather,10005402,,裁縫師エオジリー,Eosilie,1300037,,リムサ・ロミンサ,下甲板層,6,5,316
ドードーの羽根,Dodo Feather,10005402,,裁縫師フアニヌ,Foinine,1300039,,グリダニア,,7,4,316
ドードーの羽根,Dodo Feather,10005402,,裁縫師ノルベットー,Norbettaux,1200067,,ウルダハ,商業層,7,6,316
ドードーハンターベルト,Dodoskin Hunting Belt,8090503,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,"4,039"
ドードーハンターベルト,Dodoskin Hunting Belt,8090503,,服屋チャ・ザンザ,T'zanza,1900162,,リムサ・ロミンサ,商業区 ローファッション街,,,"4,039"
ドードーハンターベルト,Dodoskin Hunting Belt,8090503,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,"4,039"
ドードーハンターベルト,Dodoskin Hunting Belt,8090503,,服屋カインバーグ,Kyneburg,1100086,,グリダニア,辻店区 ローファッション通り,,,"4,039"
ドードーハンターベルト,Dodoskin Hunting Belt,8090503,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,"4,039"
ドードーハンターベルト,Dodoskin Hunting Belt,8090503,,服屋ケアイラ,Keaira,1100198,,ウルダハ,旅商区 ローファッション横町,,,"4,039"
ドードーハーネス,Dodoskin Harness,8031514,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,"16,156"
ドードーハーネス,Dodoskin Harness,8031514,,武器商エイラード,Aylard,2200044,,リムサ・ロミンサ,下甲板層,4,7,"16,156"
ドードーハーネス,Dodoskin Harness,8031514,,道具商アドリ,Adri,2200011,,リムサ・ロミンサ,上甲板層,7,7,"16,156"
ドードーハーネス,Dodoskin Harness,8031514,,板金商フェーズギム,Faezghim,1600070,prefix-variant:client=甲冑商フェーズギム,リムサ・ロミンサ,商業区 アーマー街,,,"16,156"
ドードーハーネス,Dodoskin Harness,8031514,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,"16,156"
ドードーハーネス,Dodoskin Harness,8031514,,板金商オディブランド,Odibrand,2200193,prefix-variant:client=甲冑商オディブランド,グリダニア,辻店区 アーマー通り,,,"16,156"
ドードーハーネス,Dodoskin Harness,8031514,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,"16,156"
ドードーハーネス,Dodoskin Harness,8031514,,武器商グ・ワハイ,G'wahaii,1900191,,ウルダハ,商業層,5,4,"16,156"
ドードーハーネス,Dodoskin Harness,8031514,,板金商イゾルド,Isaulde,1300119,prefix-variant:client=甲冑商イゾルド,ウルダハ,旅商区 アーマー横町,,,"16,156"
ドードーポットヘルム,Dodoskin Pot Helm,8011515,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,"6,027"
ドードーポットヘルム,Dodoskin Pot Helm,8011515,,武器商エイラード,Aylard,2200044,,リムサ・ロミンサ,下甲板層,4,7,"6,027"
ドードーポットヘルム,Dodoskin Pot Helm,8011515,,板金商フェーズギム,Faezghim,1600070,prefix-variant:client=甲冑商フェーズギム,リムサ・ロミンサ,商業区 アーマー街,,,"6,027"
ドードーポットヘルム,Dodoskin Pot Helm,8011515,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,"6,027"
ドードーポットヘルム,Dodoskin Pot Helm,8011515,,武器商ルストバン,Roustebant,1200219,,グリダニア,,7,2,"6,027"
ドードーポットヘルム,Dodoskin Pot Helm,8011515,,武器商ドエル,Doelle,1300157,,グリダニア,,8,5,"6,027"
ドードーポットヘルム,Dodoskin Pot Helm,8011515,,板金商オディブランド,Odibrand,2200193,prefix-variant:client=甲冑商オディブランド,グリダニア,辻店区 アーマー通り,,,"6,027"
ドードーポットヘルム,Dodoskin Pot Helm,8011515,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,"6,027"
ドードーポットヘルム,Dodoskin Pot Helm,8011515,,武器商スリドウルフ,Thrydwulf,1000241,,ウルダハ,商業層,5,5,"6,027"
ドードーポットヘルム,Dodoskin Pot Helm,8011515,,武器商グ・ワハイ,G'wahaii,1900191,,ウルダハ,商業層,5,4,"6,027"
ドードーポットヘルム,Dodoskin Pot Helm,8011515,,板金商イゾルド,Isaulde,1300119,prefix-variant:client=甲冑商イゾルド,ウルダハ,旅商区 アーマー横町,,,"6,027"
ドードーリストガード,Dodoskin Wristguards,8071015,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,"1,872"
ドードーリストガード,Dodoskin Wristguards,8071015,,道具商アドリ,Adri,2200011,,リムサ・ロミンサ,上甲板層,7,7,"1,872"
ドードーリストガード,Dodoskin Wristguards,8071015,,用具商ウンシンヴィルフ,Unsynwilf,1600212,,リムサ・ロミンサ,下甲板層,5,6,"1,872"
ドードーリストガード,Dodoskin Wristguards,8071015,,服屋チャ・ザンザ,T'zanza,1900162,,リムサ・ロミンサ,商業区 ローファッション街,,,"1,872"
ドードーリストガード,Dodoskin Wristguards,8071015,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,"1,872"
ドードーリストガード,Dodoskin Wristguards,8071015,,道具商ウルリック,Ulric,1000245,,グリダニア,,6,5,"1,872"
ドードーリストガード,Dodoskin Wristguards,8071015,,道具商ヴォイス,Voyce,1000249,,グリダニア,,7,3,"1,872"
ドードーリストガード,Dodoskin Wristguards,8071015,,用具商デ・ボンジャ,D'bhonja,1900192,,グリダニア,,4,3,"1,872"
ドードーリストガード,Dodoskin Wristguards,8071015,,服屋カインバーグ,Kyneburg,1100086,,グリダニア,辻店区 ローファッション通り,,,"1,872"
ドードーリストガード,Dodoskin Wristguards,8071015,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,"1,872"
ドードーリストガード,Dodoskin Wristguards,8071015,,用具商エミヌ,Eminne,1300162,,ウルダハ,商業層,6,6,"1,872"
ドードーリストガード,Dodoskin Wristguards,8071015,,服屋ケアイラ,Keaira,1100198,,ウルダハ,旅商区 ローファッション横町,,,"1,872"
ドードーレザー,Dodo Leather,10007104,,革細工師アーナルド,Arnald,1000037,,リムサ・ロミンサ,下甲板層,6,5,"2,400"
ドードーレザー,Dodo Leather,10007104,,革細工師スペールフェダル,Spaerfedar,1600176,,グリダニア,,7,3,"2,400"
ドードーレザー,Dodo Leather,10007104,,革細工師エルギヴァ,Elgiva,1100063,,ウルダハ,商業層,6,4,"2,400"
ナイツブレッド,Knight's Bread,3010208,,酒保商人ン・カナゴ,N'canago,1900098,,クルザス,ドラゴンヘッド,39,18,"4,411"
ナイツブレッド,Knight's Bread,3010208,,酒保商人フォークス,Fawkes,1000107,,クルザス,クルケッドフォーク,48,9,"4,411"
ナイツブレッド,Knight's Bread,3010208,,酒保商人フォルガード,,,no-client-npc,クルザス,フィールド・オブ・グローリー,52,29,"4,411"
ナイツブレッド,Knight's Bread,3010208,,酒保商人ポポナグ,Poponagu,1400194,,クルザス,エバーレイクス,35,33,"4,411"
ナイツブレッド,Knight's Bread,3010208,,酒保商人シンノヴ,Synnove,1100109,,クルザス,リバーズミート,19,19,"4,411"
ナイツブレッド,Knight's Bread,3010208,,酒保商人ゼゼラギ,Zezeragi,1400195,,モードゥナ,ブリトルバーク,17,20,"4,411"
ナイツブレッド,Knight's Bread,3010208,,酒保商人プリオルフェ,Priorfaix,1200215,,モードゥナ,レヴナンツトール,10,6,"4,411"
ナツメグ,Nutmeg,3011515,,生薬屋ジョ・ランマヤ,Z'ranmaia,1900009,,リムサ・ロミンサ,上甲板層,7,3,"2,387"
にかわ,Animal Glue,10009303,,錬金術師ズズデス,Zuzudesu,1400035,,リムサ・ロミンサ,下甲板層,6,5,998
にかわ,Animal Glue,10009303,,錬金術師ムムコ,Mumuko,1500079,,グリダニア,,8,3,998
にかわ,Animal Glue,10009303,,錬金術師ジェミミ,Jemimi,1500095,,ウルダハ,政庁層,5,6,998
ノパル,Nopales,3011319,,八百屋ヴィスロール,Wysslorh,1600245,,ウルダハ,商業層,6,4,806
ノフィカミスルトゥ,Matron's Mistletoe,10009611,,土産屋エドゥイン,Aeduin,1000267,,グリダニア,,6,6,"8,243"
パイナップル,Prickly Pineapple,3011454,,八百屋ヴィスロール,Wysslorh,1600245,,ウルダハ,商業層,6,4,"4,526"
ハイランドパセリ,Highland Parsley,3011312,,調理師ヨッシー,Jossy,1100144,,リムサ・ロミンサ,上甲板層,7,3,338
バゼラード,Steel Baselard,4030115,,鍛冶師スミドヘームル,Smydhaemr,1600172,,リムサ・ロミンサ,上甲板層,7,7,"72,540"
バター,Salted Butter,3011502,,調理師ヨッシー,Jossy,1100144,,リムサ・ロミンサ,上甲板層,7,3,90
バター,Salted Butter,3011502,,粉屋リトルジョン,Littlejohn,1000166,,グリダニア,,5,3,90
バックラー,Bronze Buckler,4100504,,武器商ティルスヴェーン,Tylswaen,1600207,,リムサ・ロミンサ,上甲板層,7,5,"11,916"
バックラー,Bronze Buckler,4100504,,武器商アイアンサンダー,Iron Thunder,1600295,,リムサ・ロミンサ,商業区 ファイター街,,,"11,916"
バックラー,Bronze Buckler,4100504,,武器商ザギルヘームル,Zagylhaemr,1600253,,グリダニア,,6,6,"11,916"
バックラー,Bronze Buckler,4100504,,武器商コネイン,Conayn,1000375,,グリダニア,辻店区 ファイター通り,,,"11,916"
バックラー,Bronze Buckler,4100504,,武器商エトガル,Etgar,1000105,,ウルダハ,商業層,6,4,"11,916"
バックラー,Bronze Buckler,4100504,,武器商スリドウルフ,Thrydwulf,1000241,,ウルダハ,商業層,5,5,"11,916"
バックラー,Bronze Buckler,4100504,,魔器商ノノス,Nonosu,1500161,,ウルダハ,商業層,4,5,"11,916"
バックラー,Bronze Buckler,4100504,,武器商リラクタントボア,Reluctant Boar,1600294,,ウルダハ,旅商区 ファイター横町,,,"11,916"
バッデッドユーワンド,Budding Yew Wand,5030029,,魔器商ジュルラン,Jeulerand,1200207,,グリダニア,,2,1,"137,200"
バッデッドワンド,Budding Maple Wand,5030006,,武器商ティルスヴェーン,Tylswaen,1600207,,リムサ・ロミンサ,上甲板層,7,5,"6,554"
バッデッドワンド,Budding Maple Wand,5030006,,魔器商ブルーンフォク,Broenfohc,1600048,,リムサ・ロミンサ,商業区 ソーサラー街,,,"6,554"
バッデッドワンド,Budding Maple Wand,5030006,,武器商ザギルヘームル,Zagylhaemr,1600253,,グリダニア,,6,6,"6,554"
バッデッドワンド,Budding Maple Wand,5030006,,魔器商ドレスト,Drest,1000379,,グリダニア,辻店区 ソーサラー通り,,,"6,554"
